table_name,column_name,data_type,status,null_count,null_pct,distinct_count
fct_avaibility_part,station_code,Int64,OK,0,0.0,1465
fct_avaibility_part,station_name,String,ERROR,0,0.0,1461
fct_avaibility_part,capacity,Int64,OK,0,0.0,66
fct_avaibility_part,docks_available,Int64,OK,0,0.0,72
fct_avaibility_part,mechanical,Int64,OK,0,0.0,62
fct_avaibility_part,ebike,Int64,OK,0,0.0,32
fct_avaibility_part,duedate,"Datetime(time_unit='ns', time_zone='UTC')",OK,0,0.0,9921
fct_avaibility_part,bikes_available,Int64,ERROR,0,0.0,68
fct_avaibility_part,rate_bike_available,Float64,OK,0,0.0,1044
fct_avaibility_part,rate_dock_available,Float64,OK,0,0.0,1009
fct_avaibility_part,bikes_out_of_order,Int64,OK,0,0.0,45
fct_avaibility_part,collected_at,"Datetime(time_unit='ns', time_zone=None)",OK,0,0.0,2605
fct_avaibility_part,rounded_collected_at,"Datetime(time_unit='ns', time_zone=None)",OK,0,0.0,2605
